Matricule,"Course Code","Ca Marks",Semester,"Academic year"
NSG/22/0431,"BMS 117",27,1,2022/2023
NSG/22/0435,"BMS 117",26,1,2022/2023
NSG/22/0436,"BMS 117",28,1,2022/2023
NSG/22/0437,"BMS 117",21,1,2022/2023
NSG/22/0439,"BMS 117",21,1,2022/2023
NSG/22/0440,"BMS 117",26,1,2022/2023
NSG/22/0455,"BMS 117",35,1,2022/2023
NSG/22/0473,"BMS 117",31,1,2022/2023
NSG/22/0005,"BMS 118",33,1,2022/2023
NSG/22/0008,"BMS 118",16,1,2022/2023
NSG/22/0013,"BMS 118",25,1,2022/2023
NSG/22/0018,"BMS 118",17,1,2022/2023
NSG/22/0020,"BMS 118",28,1,2022/2023
NSG/22/0022,"BMS 118",32,1,2022/2023
NSG/22/0023,"BMS 118",33,1,2022/2023
NSG/22/0024,"BMS 118",23,1,2022/2023
NSG/22/0025,"BMS 118",20,1,2022/2023
NSG/22/0026,"BMS 118",20,1,2022/2023
NSG/22/0028,"BMS 118",20,1,2022/2023
NSG/22/0029,"BMS 118",16,1,2022/2023
NSG/22/0030,"BMS 118",27,1,2022/2023
NSG/22/0031,"BMS 118",16,1,2022/2023
NSG/22/0032,"BMS 118",29,1,2022/2023
NSG/22/0033,"BMS 118",20,1,2022/2023
NSG/22/0034,"BMS 118",20,1,2022/2023
NSG/22/0035,"BMS 118",20,1,2022/2023
NSG/22/0036,"BMS 118",12,1,2022/2023
NSG/22/0037,"BMS 118",20,1,2022/2023
NSG/22/0040,"BMS 118",25,1,2022/2023
NSG/22/0041,"BMS 118",27,1,2022/2023
NSG/22/0042,"BMS 118",24,1,2022/2023
NSG/22/0044,"BMS 118",31,1,2022/2023
NSG/22/0045,"BMS 118",33,1,2022/2023
NSG/22/0048,"BMS 118",23,1,2022/2023
NSG/22/0051,"BMS 118",23,1,2022/2023
NSG/22/0057,"BMS 118",20,1,2022/2023
NSG/22/0058,"BMS 118",14,1,2022/2023
NSG/22/0061,"BMS 118",14,1,2022/2023
NSG/22/0062,"BMS 118",20,1,2022/2023
NSG/22/0068,"BMS 118",21,1,2022/2023
NSG/22/0069,"BMS 118",20,1,2022/2023
NSG/22/0070,"BMS 118",18,1,2022/2023
NSG/22/0072,"BMS 118",25,1,2022/2023
NSG/22/0074,"BMS 118",29,1,2022/2023
NSG/22/0075,"BMS 118",33,1,2022/2023
NSG/22/0076,"BMS 118",17,1,2022/2023
NSG/22/0080,"BMS 118",7,1,2022/2023
NSG/22/0082,"BMS 118",11,1,2022/2023
NSG/22/0083,"BMS 118",24,1,2022/2023
NSG/22/0084,"BMS 118",24,1,2022/2023
NSG/22/0085,"BMS 118",29,1,2022/2023
NSG/22/0086,"BMS 118",21,1,2022/2023
NSG/22/0087,"BMS 118",32,1,2022/2023
NSG/22/0088,"BMS 118",25,1,2022/2023
NSG/22/0089,"BMS 118",29,1,2022/2023
NSG/22/0090,"BMS 118",18,1,2022/2023
NSG/22/0091,"BMS 118",23,1,2022/2023
NSG/22/0094,"BMS 118",27,1,2022/2023
NSG/22/0095,"BMS 118",28,1,2022/2023
NSG/22/0097,"BMS 118",17,1,2022/2023
NSG/22/0100,"BMS 118",24,1,2022/2023
NSG/22/0106,"BMS 118",23,1,2022/2023
NSG/22/0108,"BMS 118",21,1,2022/2023
NSG/22/0110,"BMS 118",25,1,2022/2023
NSG/22/0111,"BMS 118",23,1,2022/2023
NSG/22/0112,"BMS 118",16,1,2022/2023
NSG/22/0115,"BMS 118",24,1,2022/2023
NSG/22/0121,"BMS 118",16,1,2022/2023
NSG/22/0123,"BMS 118",17,1,2022/2023
NSG/22/0124,"BMS 118",24,1,2022/2023
NSG/22/0125,"BMS 118",24,1,2022/2023
NSG/22/0126,"BMS 118",18,1,2022/2023
NSG/22/0127,"BMS 118",16,1,2022/2023
NSG/22/0131,"BMS 118",20,1,2022/2023
NSG/22/0134,"BMS 118",17,1,2022/2023
NSG/22/0136,"BMS 118",29,1,2022/2023
NSG/22/0138,"BMS 118",27,1,2022/2023
NSG/22/0142,"BMS 118",29,1,2022/2023
NSG/22/0143,"BMS 118",24,1,2022/2023
NSG/22/0145,"BMS 118",32,1,2022/2023
NSG/22/0146,"BMS 118",23,1,2022/2023
NSG/22/0150,"BMS 118",28,1,2022/2023
NSG/22/0151,"BMS 118",25,1,2022/2023
NSG/22/0154,"BMS 118",17,1,2022/2023
NSG/22/0161,"BMS 118",27,1,2022/2023
NSG/22/0162,"BMS 118",25,1,2022/2023
NSG/22/0163,"BMS 118",17,1,2022/2023
NSG/22/0164,"BMS 118",12,1,2022/2023
NSG/22/0167,"BMS 118",20,1,2022/2023
NSG/22/0171,"BMS 118",16,1,2022/2023
NSG/22/0182,"BMS 118",20,1,2022/2023
NSG/22/0184,"BMS 118",21,1,2022/2023
NSG/22/0185,"BMS 118",28,1,2022/2023
NSG/22/0188,"BMS 118",35,1,2022/2023
NSG/22/0192,"BMS 118",23,1,2022/2023
NSG/22/0194,"BMS 118",18,1,2022/2023
NSG/22/0196,"BMS 118",28,1,2022/2023
NSG/22/0197,"BMS 118",27,1,2022/2023
NSG/22/0201,"BMS 118",28,1,2022/2023
NSG/22/0205,"BMS 118",17,1,2022/2023
NSG/22/0211,"BMS 118",23,1,2022/2023
NSG/22/0213,"BMS 118",15,1,2022/2023
NSG/22/0214,"BMS 118",18,1,2022/2023
NSG/22/0217,"BMS 118",14,1,2022/2023
NSG/22/0220,"BMS 118",15,1,2022/2023
NSG/22/0226,"BMS 118",21,1,2022/2023
NSG/22/0227,"BMS 118",21,1,2022/2023
NSG/22/0228,"BMS 118",27,1,2022/2023
NSG/22/0229,"BMS 118",21,1,2022/2023
NSG/22/0230,"BMS 118",24,1,2022/2023
NSG/22/0233,"BMS 118",25,1,2022/2023
NSG/22/0241,"BMS 118",29,1,2022/2023
NSG/22/0243,"BMS 118",17,1,2022/2023
NSG/22/0244,"BMS 118",23,1,2022/2023
NSG/22/0246,"BMS 118",16,1,2022/2023
NSG/22/0257,"BMS 118",24,1,2022/2023
NSG/22/0262,"BMS 118",28,1,2022/2023
NSG/22/0264,"BMS 118",20,1,2022/2023
NSG/22/0268,"BMS 118",20,1,2022/2023
NSG/22/0270,"BMS 118",20,1,2022/2023
NSG/22/0271,"BMS 118",23,1,2022/2023
NSG/22/0274,"BMS 118",21,1,2022/2023
NSG/22/0275,"BMS 118",30,1,2022/2023
NSG/22/0290,"BMS 118",9,1,2022/2023
NSG/22/0298,"BMS 118",27,1,2022/2023
NSG/22/0306,"BMS 118",5,1,2022/2023
NSG/22/0307,"BMS 118",25,1,2022/2023
NSG/22/0308,"BMS 118",21,1,2022/2023
NSG/22/0309,"BMS 118",23,1,2022/2023
NSG/22/0312,"BMS 118",18,1,2022/2023
NSG/22/0316,"BMS 118",31,1,2022/2023
NSG/22/0318,"BMS 118",17,1,2022/2023
NSG/22/0320,"BMS 118",24,1,2022/2023
NSG/22/0326,"BMS 118",20,1,2022/2023
NSG/22/0329,"BMS 118",25,1,2022/2023
NSG/22/0330,"BMS 118",25,1,2022/2023
NSG/22/0331,"BMS 118",23,1,2022/2023
NSG/22/0333,"BMS 118",25,1,2022/2023
NSG/22/0334,"BMS 118",32,1,2022/2023
NSG/22/0337,"BMS 118",27,1,2022/2023
NSG/22/0338,"BMS 118",18,1,2022/2023
NSG/22/0340,"BMS 118",18,1,2022/2023
NSG/22/0341,"BMS 118",31,1,2022/2023
NSG/22/0343,"BMS 118",18,1,2022/2023
NSG/22/0344,"BMS 118",31,1,2022/2023
NSG/22/0350,"BMS 118",15,1,2022/2023
NSG/22/0353,"BMS 118",20,1,2022/2023
NSG/22/0355,"BMS 118",18,1,2022/2023
NSG/22/0357,"BMS 118",17,1,2022/2023
NSG/22/0358,"BMS 118",24,1,2022/2023
NSG/22/0360,"BMS 118",16,1,2022/2023
NSG/22/0365,"BMS 118",14,1,2022/2023
NSG/22/0366,"BMS 118",25,1,2022/2023
NSG/22/0370,"BMS 118",27,1,2022/2023
NSG/22/0371,"BMS 118",18,1,2022/2023
NSG/22/0398,"BMS 118",31,1,2022/2023
NSG/22/0412,"BMS 118",29,1,2022/2023
NSG/22/0417,"BMS 118",18,1,2022/2023
NSG/22/0426,"BMS 118",16,1,2022/2023
NSG/22/0428,"BMS 118",28,1,2022/2023
NSG/22/0431,"BMS 118",25,1,2022/2023
NSG/22/0435,"BMS 118",32,1,2022/2023
NSG/22/0436,"BMS 118",31,1,2022/2023
NSG/22/0437,"BMS 118",27,1,2022/2023
NSG/22/0439,"BMS 118",28,1,2022/2023
NSG/22/0440,"BMS 118",25,1,2022/2023
NSG/22/0455,"BMS 118",28,1,2022/2023
NSG/22/0473,"BMS 118",27,1,2022/2023
NSG/22/0005,"ICT 101",24,1,2022/2023
NSG/22/0008,"ICT 101",29,1,2022/2023
NSG/22/0013,"ICT 101",30,1,2022/2023
NSG/22/0018,"ICT 101",19,1,2022/2023
NSG/22/0020,"ICT 101",30,1,2022/2023
NSG/22/0022,"ICT 101",37,1,2022/2023
NSG/22/0023,"ICT 101",30,1,2022/2023
NSG/22/0024,"ICT 101",31,1,2022/2023
NSG/22/0025,"ICT 101",25,1,2022/2023
NSG/22/0026,"ICT 101",25,1,2022/2023
NSG/22/0028,"ICT 101",24,1,2022/2023
NSG/22/0029,"ICT 101",23,1,2022/2023
NSG/22/0030,"ICT 101",23,1,2022/2023
NSG/22/0031,"ICT 101",32,1,2022/2023
NSG/22/0032,"ICT 101",24,1,2022/2023
NSG/22/0033,"ICT 101",29,1,2022/2023
NSG/22/0034,"ICT 101",35,1,2022/2023
NSG/22/0035,"ICT 101",29,1,2022/2023
NSG/22/0036,"ICT 101",6,1,2022/2023
NSG/22/0037,"ICT 101",21,1,2022/2023
NSG/22/0040,"ICT 101",32,1,2022/2023
NSG/22/0041,"ICT 101",37,1,2022/2023
NSG/22/0042,"ICT 101",24,1,2022/2023
NSG/22/0044,"ICT 101",30,1,2022/2023
NSG/22/0045,"ICT 101",34,1,2022/2023
NSG/22/0048,"ICT 101",27,1,2022/2023
NSG/22/0051,"ICT 101",31,1,2022/2023
NSG/22/0057,"ICT 101",27,1,2022/2023
NSG/22/0058,"ICT 101",18,1,2022/2023
NSG/22/0061,"ICT 101",23,1,2022/2023
NSG/22/0062,"ICT 101",16,1,2022/2023
NSG/22/0068,"ICT 101",24,1,2022/2023
NSG/22/0069,"ICT 101",29,1,2022/2023
NSG/22/0070,"ICT 101",21,1,2022/2023
NSG/22/0072,"ICT 101",26,1,2022/2023
NSG/22/0074,"ICT 101",35,1,2022/2023
NSG/22/0075,"ICT 101",35,1,2022/2023
NSG/22/0076,"ICT 101",26,1,2022/2023
NSG/22/0080,"ICT 101",13,1,2022/2023
NSG/22/0082,"ICT 101",24,1,2022/2023
NSG/22/0083,"ICT 101",25,1,2022/2023
NSG/22/0084,"ICT 101",24,1,2022/2023
NSG/22/0085,"ICT 101",29,1,2022/2023
NSG/22/0086,"ICT 101",30,1,2022/2023
NSG/22/0087,"ICT 101",31,1,2022/2023
NSG/22/0088,"ICT 101",35,1,2022/2023
NSG/22/0089,"ICT 101",32,1,2022/2023
NSG/22/0090,"ICT 101",19,1,2022/2023
NSG/22/0091,"ICT 101",27,1,2022/2023
NSG/22/0094,"ICT 101",34,1,2022/2023
NSG/22/0095,"ICT 101",34,1,2022/2023
NSG/22/0097,"ICT 101",29,1,2022/2023
NSG/22/0100,"ICT 101",31,1,2022/2023
NSG/22/0106,"ICT 101",18,1,2022/2023
NSG/22/0108,"ICT 101",31,1,2022/2023
NSG/22/0110,"ICT 101",32,1,2022/2023
NSG/22/0111,"ICT 101",23,1,2022/2023
NSG/22/0112,"ICT 101",16,1,2022/2023
NSG/22/0115,"ICT 101",30,1,2022/2023
NSG/22/0121,"ICT 101",23,1,2022/2023
NSG/22/0123,"ICT 101",23,1,2022/2023
NSG/22/0124,"ICT 101",18,1,2022/2023
NSG/22/0125,"ICT 101",31,1,2022/2023
NSG/22/0126,"ICT 101",24,1,2022/2023
NSG/22/0127,"ICT 101",22,1,2022/2023
NSG/22/0131,"ICT 101",29,1,2022/2023
NSG/22/0134,"ICT 101",25,1,2022/2023
NSG/22/0136,"ICT 101",26,1,2022/2023
NSG/22/0138,"ICT 101",23,1,2022/2023
NSG/22/0142,"ICT 101",21,1,2022/2023
NSG/22/0143,"ICT 101",23,1,2022/2023
NSG/22/0145,"ICT 101",16,1,2022/2023
NSG/22/0146,"ICT 101",27,1,2022/2023
NSG/22/0150,"ICT 101",29,1,2022/2023
NSG/22/0151,"ICT 101",21,1,2022/2023
NSG/22/0154,"ICT 101",34,1,2022/2023
NSG/22/0161,"ICT 101",38,1,2022/2023
NSG/22/0162,"ICT 101",26,1,2022/2023
NSG/22/0163,"ICT 101",23,1,2022/2023
NSG/22/0164,"ICT 101",26,1,2022/2023
NSG/22/0167,"ICT 101",24,1,2022/2023
NSG/22/0171,"ICT 101",30,1,2022/2023
NSG/22/0182,"ICT 101",29,1,2022/2023
NSG/22/0184,"ICT 101",19,1,2022/2023
NSG/22/0185,"ICT 101",29,1,2022/2023
NSG/22/0188,"ICT 101",38,1,2022/2023
NSG/22/0192,"ICT 101",27,1,2022/2023
NSG/22/0194,"ICT 101",35,1,2022/2023
NSG/22/0196,"ICT 101",29,1,2022/2023
NSG/22/0197,"ICT 101",24,1,2022/2023
NSG/22/0201,"ICT 101",29,1,2022/2023
NSG/22/0205,"ICT 101",26,1,2022/2023
NSG/22/0211,"ICT 101",24,1,2022/2023
NSG/22/0213,"ICT 101",15,1,2022/2023
NSG/22/0214,"ICT 101",21,1,2022/2023
NSG/22/0217,"ICT 101",29,1,2022/2023
NSG/22/0220,"ICT 101",17,1,2022/2023
NSG/22/0226,"ICT 101",23,1,2022/2023
NSG/22/0227,"ICT 101",24,1,2022/2023
NSG/22/0228,"ICT 101",26,1,2022/2023
NSG/22/0229,"ICT 101",30,1,2022/2023
NSG/22/0230,"ICT 101",25,1,2022/2023
NSG/22/0233,"ICT 101",27,1,2022/2023
NSG/22/0241,"ICT 101",32,1,2022/2023
NSG/22/0243,"ICT 101",31,1,2022/2023
NSG/22/0244,"ICT 101",29,1,2022/2023
NSG/22/0246,"ICT 101",21,1,2022/2023
NSG/22/0257,"ICT 101",31,1,2022/2023
NSG/22/0262,"ICT 101",23,1,2022/2023
NSG/22/0264,"ICT 101",19,1,2022/2023
NSG/22/0268,"ICT 101",14,1,2022/2023
NSG/22/0270,"ICT 101",33,1,2022/2023
NSG/22/0271,"ICT 101",21,1,2022/2023
NSG/22/0274,"ICT 101",25,1,2022/2023
NSG/22/0275,"ICT 101",39,1,2022/2023
NSG/22/0290,"ICT 101",6,1,2022/2023
NSG/22/0298,"ICT 101",29,1,2022/2023
NSG/22/0306,"ICT 101",18,1,2022/2023
NSG/22/0307,"ICT 101",38,1,2022/2023
NSG/22/0308,"ICT 101",21,1,2022/2023
NSG/22/0309,"ICT 101",31,1,2022/2023
NSG/22/0312,"ICT 101",6,1,2022/2023
NSG/22/0316,"ICT 101",37,1,2022/2023
NSG/22/0318,"ICT 101",21,1,2022/2023
NSG/22/0320,"ICT 101",26,1,2022/2023
NSG/22/0326,"ICT 101",32,1,2022/2023
NSG/22/0329,"ICT 101",22,1,2022/2023
NSG/22/0330,"ICT 101",37,1,2022/2023
NSG/22/0331,"ICT 101",22,1,2022/2023
NSG/22/0333,"ICT 101",25,1,2022/2023
NSG/22/0334,"ICT 101",38,1,2022/2023
NSG/22/0337,"ICT 101",27,1,2022/2023
NSG/22/0338,"ICT 101",29,1,2022/2023
NSG/22/0340,"ICT 101",22,1,2022/2023
NSG/22/0341,"ICT 101",33,1,2022/2023
NSG/22/0343,"ICT 101",32,1,2022/2023
NSG/22/0344,"ICT 101",39,1,2022/2023
NSG/22/0350,"ICT 101",34,1,2022/2023
NSG/22/0353,"ICT 101",32,1,2022/2023
NSG/22/0355,"ICT 101",27,1,2022/2023
NSG/22/0357,"ICT 101",26,1,2022/2023
NSG/22/0358,"ICT 101",25,1,2022/2023
NSG/22/0360,"ICT 101",25,1,2022/2023
NSG/22/0365,"ICT 101",21,1,2022/2023
NSG/22/0366,"ICT 101",22,1,2022/2023
NSG/22/0370,"ICT 101",34,1,2022/2023
NSG/22/0371,"ICT 101",21,1,2022/2023
NSG/22/0398,"ICT 101",33,1,2022/2023
NSG/22/0412,"ICT 101",24,1,2022/2023
NSG/22/0417,"ICT 101",30,1,2022/2023
NSG/22/0426,"ICT 101",15,1,2022/2023
NSG/22/0428,"ICT 101",26,1,2022/2023
NSG/22/0431,"ICT 101",31,1,2022/2023
NSG/22/0435,"ICT 101",38,1,2022/2023
NSG/22/0436,"ICT 101",23,1,2022/2023
NSG/22/0437,"ICT 101",29,1,2022/2023
NSG/22/0439,"ICT 101",17,1,2022/2023
NSG/22/0440,"ICT 101",32,1,2022/2023
NSG/22/0455,"ICT 101",40,1,2022/2023
NSG/22/0473,"ICT 101",31,1,2022/2023
NSG/22/0005,"ENG 101",26,1,2022/2023
NSG/22/0008,"ENG 101",22,1,2022/2023
NSG/22/0013,"ENG 101",27,1,2022/2023
NSG/22/0018,"ENG 101",26,1,2022/2023
NSG/22/0020,"ENG 101",27,1,2022/2023
NSG/22/0022,"ENG 101",26,1,2022/2023
NSG/22/0023,"ENG 101",20,1,2022/2023
NSG/22/0024,"ENG 101",21,1,2022/2023
NSG/22/0025,"ENG 101",18,1,2022/2023
NSG/22/0026,"ENG 101",29,1,2022/2023
NSG/22/0028,"ENG 101",28,1,2022/2023
NSG/22/0029,"ENG 101",23,1,2022/2023
NSG/22/0030,"ENG 101",21,1,2022/2023
NSG/22/0031,"ENG 101",24,1,2022/2023
NSG/22/0032,"ENG 101",20,1,2022/2023
NSG/22/0033,"ENG 101",18,1,2022/2023
NSG/22/0034,"ENG 101",31,1,2022/2023
NSG/22/0035,"ENG 101",22,1,2022/2023
NSG/22/0036,"ENG 101",18,1,2022/2023
NSG/22/0037,"ENG 101",22,1,2022/2023
NSG/22/0040,"ENG 101",25,1,2022/2023
NSG/22/0041,"ENG 101",32,1,2022/2023
NSG/22/0042,"ENG 101",19,1,2022/2023
NSG/22/0044,"ENG 101",27,1,2022/2023
NSG/22/0045,"ENG 101",27,1,2022/2023
NSG/22/0048,"ENG 101",21,1,2022/2023
NSG/22/0051,"ENG 101",26,1,2022/2023
NSG/22/0057,"ENG 101",36,1,2022/2023
NSG/22/0058,"ENG 101",16,1,2022/2023
NSG/22/0061,"ENG 101",26,1,2022/2023
NSG/22/0062,"ENG 101",23,1,2022/2023
NSG/22/0068,"ENG 101",26,1,2022/2023
NSG/22/0069,"ENG 101",25,1,2022/2023
NSG/22/0070,"ENG 101",20,1,2022/2023
NSG/22/0072,"ENG 101",24,1,2022/2023
NSG/22/0074,"ENG 101",27,1,2022/2023
NSG/22/0075,"ENG 101",22,1,2022/2023
NSG/22/0076,"ENG 101",18,1,2022/2023
NSG/22/0080,"ENG 101",25,1,2022/2023
NSG/22/0082,"ENG 101",20,1,2022/2023
NSG/22/0083,"ENG 101",23,1,2022/2023
NSG/22/0084,"ENG 101",19,1,2022/2023
NSG/22/0085,"ENG 101",28,1,2022/2023
NSG/22/0086,"ENG 101",19,1,2022/2023
NSG/22/0087,"ENG 101",26,1,2022/2023
NSG/22/0088,"ENG 101",19,1,2022/2023
NSG/22/0089,"ENG 101",30,1,2022/2023
NSG/22/0090,"ENG 101",20,1,2022/2023
NSG/22/0091,"ENG 101",27,1,2022/2023
NSG/22/0094,"ENG 101",27,1,2022/2023
NSG/22/0095,"ENG 101",25,1,2022/2023
NSG/22/0097,"ENG 101",23,1,2022/2023
NSG/22/0100,"ENG 101",21,1,2022/2023
NSG/22/0106,"ENG 101",26,1,2022/2023
NSG/22/0108,"ENG 101",27,1,2022/2023
NSG/22/0110,"ENG 101",33,1,2022/2023
NSG/22/0111,"ENG 101",15,1,2022/2023
NSG/22/0112,"ENG 101",17,1,2022/2023
NSG/22/0115,"ENG 101",24,1,2022/2023
NSG/22/0121,"ENG 101",19,1,2022/2023
NSG/22/0123,"ENG 101",21,1,2022/2023
NSG/22/0124,"ENG 101",25,1,2022/2023
NSG/22/0125,"ENG 101",26,1,2022/2023
NSG/22/0126,"ENG 101",14,1,2022/2023
NSG/22/0127,"ENG 101",24,1,2022/2023
NSG/22/0131,"ENG 101",24,1,2022/2023
NSG/22/0134,"ENG 101",22,1,2022/2023
NSG/22/0136,"ENG 101",24,1,2022/2023
NSG/22/0138,"ENG 101",22,1,2022/2023
NSG/22/0142,"ENG 101",24,1,2022/2023
NSG/22/0143,"ENG 101",27,1,2022/2023
NSG/22/0145,"ENG 101",23,1,2022/2023
NSG/22/0146,"ENG 101",24,1,2022/2023
NSG/22/0150,"ENG 101",25,1,2022/2023
NSG/22/0151,"ENG 101",28,1,2022/2023
NSG/22/0154,"ENG 101",24,1,2022/2023
NSG/22/0161,"ENG 101",17,1,2022/2023
NSG/22/0162,"ENG 101",25,1,2022/2023
NSG/22/0163,"ENG 101",20,1,2022/2023
NSG/22/0164,"ENG 101",16,1,2022/2023
NSG/22/0167,"ENG 101",21,1,2022/2023
NSG/22/0171,"ENG 101",19,1,2022/2023
NSG/22/0182,"ENG 101",23,1,2022/2023
NSG/22/0184,"ENG 101",19,1,2022/2023
NSG/22/0185,"ENG 101",23,1,2022/2023
NSG/22/0188,"ENG 101",23,1,2022/2023
NSG/22/0192,"ENG 101",18,1,2022/2023
NSG/22/0194,"ENG 101",24,1,2022/2023
NSG/22/0196,"ENG 101",21,1,2022/2023
NSG/22/0197,"ENG 101",24,1,2022/2023
NSG/22/0201,"ENG 101",26,1,2022/2023
NSG/22/0205,"ENG 101",15,1,2022/2023
NSG/22/0211,"ENG 101",26,1,2022/2023
NSG/22/0213,"ENG 101",19,1,2022/2023
NSG/22/0214,"ENG 101",25,1,2022/2023
NSG/22/0217,"ENG 101",23,1,2022/2023
NSG/22/0220,"ENG 101",19,1,2022/2023
NSG/22/0226,"ENG 101",18,1,2022/2023
NSG/22/0227,"ENG 101",26,1,2022/2023
NSG/22/0228,"ENG 101",23,1,2022/2023
NSG/22/0229,"ENG 101",27,1,2022/2023
NSG/22/0230,"ENG 101",22,1,2022/2023
NSG/22/0233,"ENG 101",26,1,2022/2023
NSG/22/0241,"ENG 101",21,1,2022/2023
NSG/22/0243,"ENG 101",24,1,2022/2023
NSG/22/0244,"ENG 101",29,1,2022/2023
NSG/22/0246,"ENG 101",22,1,2022/2023
NSG/22/0257,"ENG 101",20,1,2022/2023
NSG/22/0262,"ENG 101",20,1,2022/2023
NSG/22/0264,"ENG 101",24,1,2022/2023
NSG/22/0268,"ENG 101",25,1,2022/2023
NSG/22/0270,"ENG 101",23,1,2022/2023
NSG/22/0271,"ENG 101",25,1,2022/2023
NSG/22/0274,"ENG 101",21,1,2022/2023
NSG/22/0275,"ENG 101",27,1,2022/2023
NSG/22/0290,"ENG 101",18,1,2022/2023
NSG/22/0298,"ENG 101",21,1,2022/2023
NSG/22/0306,"ENG 101",16,1,2022/2023
NSG/22/0307,"ENG 101",30,1,2022/2023
NSG/22/0308,"ENG 101",16,1,2022/2023
NSG/22/0309,"ENG 101",23,1,2022/2023
NSG/22/0312,"ENG 101",20,1,2022/2023
NSG/22/0316,"ENG 101",24,1,2022/2023
NSG/22/0318,"ENG 101",26,1,2022/2023
NSG/22/0320,"ENG 101",16,1,2022/2023
NSG/22/0326,"ENG 101",23,1,2022/2023
NSG/22/0329,"ENG 101",30,1,2022/2023
NSG/22/0330,"ENG 101",24,1,2022/2023
NSG/22/0331,"ENG 101",23,1,2022/2023
NSG/22/0333,"ENG 101",24,1,2022/2023
NSG/22/0334,"ENG 101",23,1,2022/2023
NSG/22/0337,"ENG 101",23,1,2022/2023
NSG/22/0338,"ENG 101",23,1,2022/2023
NSG/22/0340,"ENG 101",20,1,2022/2023
NSG/22/0341,"ENG 101",22,1,2022/2023
NSG/22/0343,"ENG 101",26,1,2022/2023
NSG/22/0344,"ENG 101",26,1,2022/2023
NSG/22/0350,"ENG 101",26,1,2022/2023
NSG/22/0353,"ENG 101",23,1,2022/2023
NSG/22/0355,"ENG 101",19,1,2022/2023
NSG/22/0357,"ENG 101",24,1,2022/2023
NSG/22/0358,"ENG 101",19,1,2022/2023
NSG/22/0360,"ENG 101",17,1,2022/2023
NSG/22/0365,"ENG 101",18,1,2022/2023
NSG/22/0366,"ENG 101",20,1,2022/2023
NSG/22/0370,"ENG 101",23,1,2022/2023
NSG/22/0371,"ENG 101",24,1,2022/2023
NSG/22/0398,"ENG 101",29,1,2022/2023
NSG/22/0412,"ENG 101",24,1,2022/2023
NSG/22/0417,"ENG 101",20,1,2022/2023
NSG/22/0426,"ENG 101",25,1,2022/2023
NSG/22/0428,"ENG 101",26,1,2022/2023
NSG/22/0431,"ENG 101",26,1,2022/2023
NSG/22/0435,"ENG 101",25,1,2022/2023
NSG/22/0436,"ENG 101",26,1,2022/2023
NSG/22/0437,"ENG 101",18,1,2022/2023
NSG/22/0439,"ENG 101",25,1,2022/2023
NSG/22/0440,"ENG 101",29,1,2022/2023
NSG/22/0455,"ENG 101",24,1,2022/2023
NSG/22/0473,"ENG 101",26,1,2022/2023
NSG/22/0005,"FRE 101",18,1,2022/2023
NSG/22/0008,"FRE 101",23,1,2022/2023
NSG/22/0013,"FRE 101",35,1,2022/2023
NSG/22/0018,"FRE 101",22,1,2022/2023
NSG/22/0020,"FRE 101",31,1,2022/2023
NSG/22/0022,"FRE 101",29,1,2022/2023
NSG/22/0023,"FRE 101",34,1,2022/2023
NSG/22/0024,"FRE 101",16,1,2022/2023
NSG/22/0025,"FRE 101",13,1,2022/2023
NSG/22/0026,"FRE 101",24,1,2022/2023
NSG/22/0028,"FRE 101",37,1,2022/2023
NSG/22/0029,"FRE 101",23,1,2022/2023
NSG/22/0030,"FRE 101",30,1,2022/2023
NSG/22/0031,"FRE 101",19,1,2022/2023
NSG/22/0032,"FRE 101",23,1,2022/2023
NSG/22/0033,"FRE 101",21,1,2022/2023
NSG/22/0034,"FRE 101",17,1,2022/2023
NSG/22/0035,"FRE 101",30,1,2022/2023
NSG/22/0036,"FRE 101",0,1,2022/2023
NSG/22/0037,"FRE 101",16,1,2022/2023
NSG/22/0040,"FRE 101",33,1,2022/2023
NSG/22/0041,"FRE 101",29,1,2022/2023
NSG/22/0042,"FRE 101",16,1,2022/2023
NSG/22/0044,"FRE 101",30,1,2022/2023
NSG/22/0045,"FRE 101",24,1,2022/2023
NSG/22/0048,"FRE 101",25,1,2022/2023
NSG/22/0051,"FRE 101",19,1,2022/2023
NSG/22/0057,"FRE 101",17,1,2022/2023
NSG/22/0058,"FRE 101",17,1,2022/2023
NSG/22/0061,"FRE 101",21,1,2022/2023
NSG/22/0062,"FRE 101",16,1,2022/2023
NSG/22/0068,"FRE 101",19,1,2022/2023
NSG/22/0069,"FRE 101",17,1,2022/2023
NSG/22/0070,"FRE 101",34,1,2022/2023
NSG/22/0072,"FRE 101",27,1,2022/2023
NSG/22/0074,"FRE 101",32,1,2022/2023
NSG/22/0075,"FRE 101",33,1,2022/2023
NSG/22/0076,"FRE 101",26,1,2022/2023
NSG/22/0080,"FRE 101",19,1,2022/2023
NSG/22/0082,"FRE 101",18,1,2022/2023
NSG/22/0083,"FRE 101",29,1,2022/2023
NSG/22/0084,"FRE 101",17,1,2022/2023
NSG/22/0085,"FRE 101",28,1,2022/2023
NSG/22/0086,"FRE 101",22,1,2022/2023
NSG/22/0087,"FRE 101",0,1,2022/2023
NSG/22/0088,"FRE 101",25,1,2022/2023
NSG/22/0089,"FRE 101",24,1,2022/2023
NSG/22/0090,"FRE 101",28,1,2022/2023
NSG/22/0091,"FRE 101",19,1,2022/2023
